Gmt time,Open,High,Low,Close,Volume
19.03.2017 06:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 07:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 08:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 09:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 10:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 11:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 12:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 13:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 14:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 15:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 16:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 17:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 18:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 19:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 20:00:00.000,1.07390,1.07390,1.07390,1.07390,0
19.03.2017 21:00:00.000,1.07356,1.07415,1.07348,1.07406,872.29
19.03.2017 22:00:00.000,1.07406,1.07452,1.07373,1.07419,1886.64
19.03.2017 23:00:00.000,1.07419,1.07453,1.07413,1.07427,1822.9301
20.03.2017 00:00:00.000,1.07427,1.07536,1.07424,1.07508,4506.2798
20.03.2017 01:00:00.000,1.07509,1.07598,1.07500,1.07579,5527.7998
20.03.2017 02:00:00.000,1.07577,1.07631,1.07576,1.07609,4959.96
20.03.2017 03:00:00.000,1.07610,1.07630,1.07596,1.07602,3790.74
20.03.2017 04:00:00.000,1.07601,1.07651,1.07596,1.07637,2858.48
20.03.2017 05:00:00.000,1.07638,1.07652,1.07613,1.07647,4100.48
20.03.2017 06:00:00.000,1.07647,1.07730,1.07573,1.07703,6314.8901
20.03.2017 07:00:00.000,1.07703,1.07776,1.07669,1.07697,13546.3799
20.03.2017 08:00:00.000,1.07697,1.07717,1.07590,1.07643,12211.0098
20.03.2017 09:00:00.000,1.07643,1.07667,1.07523,1.07554,10496.2305
20.03.2017 10:00:00.000,1.07552,1.07623,1.07505,1.07600,8134.0698
20.03.2017 11:00:00.000,1.07600,1.07618,1.07499,1.07500,8086.8198
20.03.2017 12:00:00.000,1.07501,1.07559,1.07439,1.07515,11363.8896
20.03.2017 13:00:00.000,1.07510,1.07600,1.07458,1.07525,12702.21
20.03.2017 14:00:00.000,1.07525,1.07582,1.07508,1.07539,11972.9199
20.03.2017 15:00:00.000,1.07540,1.07579,1.07475,1.07532,11917.0303
20.03.2017 16:00:00.000,1.07533,1.07558,1.07350,1.07373,11129.7197
20.03.2017 17:00:00.000,1.07372,1.07477,1.07254,1.07284,9638.5801
20.03.2017 18:00:00.000,1.07283,1.07388,1.07283,1.07333,6254.1802
20.03.2017 19:00:00.000,1.07329,1.07458,1.07315,1.07436,5915.4502
20.03.2017 20:00:00.000,1.07434,1.07452,1.07388,1.07396,2765.03
20.03.2017 21:00:00.000,1.07396,1.07423,1.07370,1.07372,1647.48
20.03.2017 22:00:00.000,1.07373,1.07397,1.07338,1.07341,2503.3501
20.03.2017 23:00:00.000,1.07341,1.07376,1.07194,1.07372,4899.0098
21.03.2017 00:00:00.000,1.07371,1.07670,1.07357,1.07601,9277.1201
21.03.2017 01:00:00.000,1.07602,1.07700,1.07590,1.07650,9297.2598
21.03.2017 02:00:00.000,1.07650,1.07656,1.07571,1.07583,6143.0698
21.03.2017 03:00:00.000,1.07584,1.07617,1.07528,1.07559,6340.5601
21.03.2017 04:00:00.000,1.07558,1.07585,1.07553,1.07561,3473.25
21.03.2017 05:00:00.000,1.07561,1.07671,1.07549,1.07609,5595.9302
21.03.2017 06:00:00.000,1.07609,1.07750,1.07599,1.07735,6895.5298
21.03.2017 07:00:00.000,1.07735,1.07881,1.07693,1.07807,14066.6904
21.03.2017 08:00:00.000,1.07809,1.08022,1.07809,1.07952,14420.5703
21.03.2017 09:00:00.000,1.07958,1.08043,1.07891,1.07927,12492.3203
21.03.2017 10:00:00.000,1.07922,1.08028,1.07910,1.08006,9466.2998
21.03.2017 11:00:00.000,1.08006,1.08123,1.07996,1.08090,11802.5703
21.03.2017 12:00:00.000,1.08090,1.08118,1.07934,1.07963,12353.1904
21.03.2017 13:00:00.000,1.07963,1.08162,1.07953,1.08156,13335.1504
21.03.2017 14:00:00.000,1.08156,1.08195,1.08061,1.08131,16435.9492
21.03.2017 15:00:00.000,1.08132,1.08143,1.07937,1.08090,18385.1504
21.03.2017 16:00:00.000,1.08091,1.08186,1.08064,1.08157,12535.7695
21.03.2017 17:00:00.000,1.08158,1.08184,1.08066,1.08091,9923.4102
21.03.2017 18:00:00.000,1.08090,1.08116,1.07957,1.08002,11034.6299
21.03.2017 19:00:00.000,1.08000,1.08139,1.07994,1.08107,8735.5098
21.03.2017 20:00:00.000,1.08107,1.08142,1.08102,1.08117,4628.4199
21.03.2017 21:00:00.000,1.08117,1.08119,1.08041,1.08072,1535.51
21.03.2017 22:00:00.000,1.08072,1.08180,1.08037,1.08129,3663.1699
21.03.2017 23:00:00.000,1.08128,1.08152,1.08088,1.08128,4184.0498
22.03.2017 00:00:00.000,1.08128,1.08131,1.07995,1.07998,6332.5
22.03.2017 01:00:00.000,1.08000,1.08022,1.07936,1.07976,7552.71
22.03.2017 02:00:00.000,1.07976,1.07993,1.07889,1.07944,6663.8198
22.03.2017 03:00:00.000,1.07945,1.07948,1.07919,1.07942,4618.8198
22.03.2017 04:00:00.000,1.07941,1.08028,1.07925,1.08014,4962.8599
22.03.2017 05:00:00.000,1.08014,1.08056,1.07990,1.08003,4923.77
22.03.2017 06:00:00.000,1.08004,1.08188,1.07959,1.08143,9990.04
22.03.2017 07:00:00.000,1.08142,1.08147,1.07921,1.08024,12204.54
22.03.2017 08:00:00.000,1.08023,1.08098,1.07844,1.07874,13736.8701
22.03.2017 09:00:00.000,1.07874,1.07879,1.07761,1.07856,13147.2305
22.03.2017 10:00:00.000,1.07855,1.08005,1.07834,1.07958,9629.1104
22.03.2017 11:00:00.000,1.07957,1.07962,1.07852,1.07869,9649.25
22.03.2017 12:00:00.000,1.07869,1.08032,1.07852,1.08031,11424.7998
22.03.2017 13:00:00.000,1.08043,1.08088,1.07935,1.08005,15575.4502
22.03.2017 14:00:00.000,1.08005,1.08250,1.08005,1.08173,17869.3398
22.03.2017 15:00:00.000,1.08173,1.08215,1.07999,1.08007,15394.1201
22.03.2017 16:00:00.000,1.08003,1.08077,1.07983,1.08059,11501.46
22.03.2017 17:00:00.000,1.08061,1.08167,1.08059,1.08110,15108.0098
22.03.2017 18:00:00.000,1.08110,1.08119,1.07949,1.07969,9453.3301
22.03.2017 19:00:00.000,1.07968,1.07981,1.07905,1.07955,9709.6396
22.03.2017 20:00:00.000,1.07952,1.08031,1.07947,1.07978,4290.7598
22.03.2017 21:00:00.000,1.07980,1.07986,1.07916,1.07932,1924.92
22.03.2017 22:00:00.000,1.07930,1.07965,1.07902,1.07941,2361.1799
22.03.2017 23:00:00.000,1.07941,1.07946,1.07895,1.07897,3608.99
23.03.2017 00:00:00.000,1.07896,1.07953,1.07856,1.07864,6616.3301
23.03.2017 01:00:00.000,1.07863,1.07884,1.07819,1.07857,7635.8398
23.03.2017 02:00:00.000,1.07856,1.07865,1.07824,1.07852,5336.2798
23.03.2017 03:00:00.000,1.07852,1.07923,1.07835,1.07896,3865.5
23.03.2017 04:00:00.000,1.07895,1.07944,1.07884,1.07927,4559.6001
23.03.2017 05:00:00.000,1.07926,1.07954,1.07890,1.07907,4402.8301
23.03.2017 06:00:00.000,1.07905,1.08051,1.07899,1.08001,6180.8101
23.03.2017 07:00:00.000,1.08000,1.08039,1.07917,1.07945,8964.1699
23.03.2017 08:00:00.000,1.07941,1.07944,1.07702,1.07747,11068.5
23.03.2017 09:00:00.000,1.07747,1.07855,1.07698,1.07714,11887.6104
23.03.2017 10:00:00.000,1.07716,1.07930,1.07684,1.07891,11076.1504
23.03.2017 11:00:00.000,1.07887,1.07952,1.07830,1.07848,9744.0303
23.03.2017 12:00:00.000,1.07849,1.07879,1.07749,1.07868,12423.8398
23.03.2017 13:00:00.000,1.07870,1.07912,1.07758,1.07854,17643.2598
23.03.2017 14:00:00.000,1.07854,1.07924,1.07769,1.07892,17548.7793
23.03.2017 15:00:00.000,1.07892,1.07941,1.07741,1.07873,16480.8691
23.03.2017 16:00:00.000,1.07870,1.07888,1.07805,1.07881,13618.5596
23.03.2017 17:00:00.000,1.07880,1.07909,1.07765,1.07813,15958
23.03.2017 18:00:00.000,1.07813,1.07859,1.07789,1.07844,7988.9702
23.03.2017 19:00:00.000,1.07841,1.07899,1.07807,1.07845,10125.9697
23.03.2017 20:00:00.000,1.07843,1.07894,1.07832,1.07843,4208.0298
23.03.2017 21:00:00.000,1.07845,1.07863,1.07796,1.07839,2022.3199
23.03.2017 22:00:00.000,1.07837,1.07837,1.07795,1.07825,2106.04
23.03.2017 23:00:00.000,1.07827,1.07860,1.07810,1.07837,2711.1899
24.03.2017 00:00:00.000,1.07836,1.07862,1.07634,1.07669,8168.6802
24.03.2017 01:00:00.000,1.07670,1.07719,1.07647,1.07679,6778.5298
24.03.2017 02:00:00.000,1.07678,1.07688,1.07605,1.07621,7101.3398
24.03.2017 03:00:00.000,1.07621,1.07687,1.07621,1.07686,5387.8101
24.03.2017 04:00:00.000,1.07685,1.07699,1.07627,1.07645,4455.9399
24.03.2017 05:00:00.000,1.07644,1.07683,1.07614,1.07683,4851.8398
24.03.2017 06:00:00.000,1.07682,1.07693,1.07613,1.07638,5590.5498
24.03.2017 07:00:00.000,1.07639,1.07746,1.07623,1.07731,9180.2695
24.03.2017 08:00:00.000,1.07733,1.08073,1.07729,1.07994,14035.6104
24.03.2017 09:00:00.000,1.07993,1.08054,1.07931,1.08044,9671.5303
24.03.2017 10:00:00.000,1.08044,1.08128,1.08026,1.08042,9524.1904
24.03.2017 11:00:00.000,1.08043,1.08094,1.07981,1.08066,9480.7598
24.03.2017 12:00:00.000,1.08065,1.08083,1.07975,1.08064,10119.3799
24.03.2017 13:00:00.000,1.08064,1.08085,1.07954,1.07984,12803.0801
24.03.2017 14:00:00.000,1.07983,1.08039,1.07908,1.07987,10898.0303
24.03.2017 15:00:00.000,1.07986,1.08128,1.07960,1.08048,9442.6699
24.03.2017 16:00:00.000,1.08045,1.08155,1.08000,1.08074,12972.54
24.03.2017 17:00:00.000,1.08074,1.08124,1.08001,1.08041,8717.54
24.03.2017 18:00:00.000,1.08038,1.08074,1.08005,1.08060,5659.4902
24.03.2017 19:00:00.000,1.08061,1.08182,1.07912,1.07935,14535.4404
24.03.2017 20:00:00.000,1.07934,1.08057,1.07928,1.08004,6696.1401
24.03.2017 21:00:00.000,1.08004,1.08004,1.08004,1.08004,0
24.03.2017 22:00:00.000,1.08004,1.08004,1.08004,1.08004,0
24.03.2017 23:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 00:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 01:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 02:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 03:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 04:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 05:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 06:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 07:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 08:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 09:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 10:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 11:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 12:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 13:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 14:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 15:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 16:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 17:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 18:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 19:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 20:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 21:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 22:00:00.000,1.08004,1.08004,1.08004,1.08004,0
25.03.2017 23:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 00:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 01:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 02:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 03:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 04:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 05:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 06:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 07:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 08:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 09:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 10:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 11:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 12:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 13:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 14:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 15:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 16:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 17:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 18:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 19:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 20:00:00.000,1.08004,1.08004,1.08004,1.08004,0
26.03.2017 21:00:00.000,1.08428,1.08428,1.08280,1.08336,2245.3401
26.03.2017 22:00:00.000,1.08339,1.08498,1.08304,1.08487,6127.8301
26.03.2017 23:00:00.000,1.08487,1.08496,1.08443,1.08457,6016.73
27.03.2017 00:00:00.000,1.08457,1.08485,1.08381,1.08461,7283.5498
27.03.2017 01:00:00.000,1.08461,1.08496,1.08398,1.08398,7133.8198
27.03.2017 02:00:00.000,1.08395,1.08483,1.08395,1.08452,5786.2002
27.03.2017 03:00:00.000,1.08450,1.08500,1.08450,1.08464,4591.52
27.03.2017 04:00:00.000,1.08464,1.08481,1.08427,1.08442,4231.8101
27.03.2017 05:00:00.000,1.08441,1.08502,1.08438,1.08499,4629.3198
27.03.2017 06:00:00.000,1.08499,1.08697,1.08455,1.08634,12419.6797
27.03.2017 07:00:00.000,1.08634,1.08736,1.08582,1.08658,13393.0898
27.03.2017 08:00:00.000,1.08658,1.08723,1.08578,1.08597,10709.4502
27.03.2017 09:00:00.000,1.08599,1.08697,1.08537,1.08678,10093.25
27.03.2017 10:00:00.000,1.08678,1.08715,1.08612,1.08656,7251.3599
27.03.2017 11:00:00.000,1.08656,1.08820,1.08639,1.08770,10742.3203
27.03.2017 12:00:00.000,1.08770,1.08967,1.08757,1.08944,12474.5498
27.03.2017 13:00:00.000,1.08944,1.09060,1.08786,1.08797,14354.2305
27.03.2017 14:00:00.000,1.08796,1.08888,1.08766,1.08851,12962.8096
27.03.2017 15:00:00.000,1.08854,1.08913,1.08793,1.08818,11589.9502
27.03.2017 16:00:00.000,1.08819,1.08833,1.08624,1.08639,8853.5303
27.03.2017 17:00:00.000,1.08641,1.08724,1.08637,1.08697,7402.0698
27.03.2017 18:00:00.000,1.08697,1.08732,1.08662,1.08674,4637.7998
27.03.2017 19:00:00.000,1.08677,1.08683,1.08625,1.08652,4996.23
27.03.2017 20:00:00.000,1.08650,1.08668,1.08615,1.08652,4020.6101
27.03.2017 21:00:00.000,1.08652,1.08659,1.08632,1.08638,923.21
27.03.2017 22:00:00.000,1.08637,1.08668,1.08612,1.08652,2786.54
27.03.2017 23:00:00.000,1.08651,1.08651,1.08588,1.08613,3311.26
28.03.2017 00:00:00.000,1.08613,1.08688,1.08556,1.08568,6185.8599
28.03.2017 01:00:00.000,1.08568,1.08667,1.08559,1.08646,5694.5801
28.03.2017 02:00:00.000,1.08646,1.08646,1.08592,1.08600,5850.7798
28.03.2017 03:00:00.000,1.08599,1.08655,1.08592,1.08627,3595.48
28.03.2017 04:00:00.000,1.08628,1.08685,1.08627,1.08662,3841.25
28.03.2017 05:00:00.000,1.08663,1.08729,1.08623,1.08636,5986.7002
28.03.2017 06:00:00.000,1.08639,1.08644,1.08489,1.08538,10497.04
28.03.2017 07:00:00.000,1.08538,1.08691,1.08513,1.08590,10377.6699
28.03.2017 08:00:00.000,1.08588,1.08607,1.08459,1.08593,10880.9404
28.03.2017 09:00:00.000,1.08591,1.08650,1.08570,1.08581,7106.9199
28.03.2017 10:00:00.000,1.08582,1.08618,1.08532,1.08542,4869.5898
28.03.2017 11:00:00.000,1.08541,1.08599,1.08493,1.08525,8229.04
28.03.2017 12:00:00.000,1.08526,1.08675,1.08494,1.08594,9683.4902
28.03.2017 13:00:00.000,1.08594,1.08709,1.08566,1.08685,9976.1699
28.03.2017 14:00:00.000,1.08685,1.08724,1.08579,1.08685,11818.9404
28.03.2017 15:00:00.000,1.08682,1.08693,1.08502,1.08511,10611.7598
28.03.2017 16:00:00.000,1.08511,1.08531,1.08301,1.08336,10023.7197
28.03.2017 17:00:00.000,1.08337,1.08394,1.08209,1.08239,9691.2803
28.03.2017 18:00:00.000,1.08240,1.08241,1.07991,1.08085,11038.8701
28.03.2017 19:00:00.000,1.08087,1.08135,1.08039,1.08135,6297.0801
28.03.2017 20:00:00.000,1.08133,1.08166,1.08092,1.08139,3347.23
28.03.2017 21:00:00.000,1.08139,1.08151,1.08103,1.08133,1320.76
28.03.2017 22:00:00.000,1.08133,1.08171,1.08133,1.08150,1731.95
28.03.2017 23:00:00.000,1.08149,1.08241,1.08086,1.08167,6256.6899
29.03.2017 00:00:00.000,1.08167,1.08214,1.08093,1.08177,6501.73
29.03.2017 01:00:00.000,1.08177,1.08203,1.08121,1.08162,5170.8901
29.03.2017 02:00:00.000,1.08164,1.08269,1.08148,1.08202,5358.8301
29.03.2017 03:00:00.000,1.08202,1.08203,1.08141,1.08163,3958.3899
29.03.2017 04:00:00.000,1.08163,1.08168,1.08127,1.08153,3325.6499
29.03.2017 05:00:00.000,1.08152,1.08153,1.08049,1.08132,4881.4399
29.03.2017 06:00:00.000,1.08131,1.08131,1.07865,1.07944,10481.0498
29.03.2017 07:00:00.000,1.07945,1.08007,1.07776,1.07855,10929.8701
29.03.2017 08:00:00.000,1.07854,1.07946,1.07828,1.07885,9185.71
29.03.2017 09:00:00.000,1.07885,1.07931,1.07845,1.07912,7933.8901
29.03.2017 10:00:00.000,1.07911,1.07945,1.07870,1.07873,5265.5698
29.03.2017 11:00:00.000,1.07874,1.07934,1.07474,1.07526,13301.0498
29.03.2017 12:00:00.000,1.07526,1.07661,1.07403,1.07639,15488.2402
29.03.2017 13:00:00.000,1.07639,1.07640,1.07443,1.07551,12699.6797
29.03.2017 14:00:00.000,1.07551,1.07628,1.07461,1.07496,11440.2998
29.03.2017 15:00:00.000,1.07496,1.07609,1.07470,1.07557,11764.7695
29.03.2017 16:00:00.000,1.07557,1.07584,1.07512,1.07517,6725.8398
29.03.2017 17:00:00.000,1.07517,1.07660,1.07510,1.07554,7604.5601
29.03.2017 18:00:00.000,1.07553,1.07584,1.07494,1.07583,4698.4502
29.03.2017 19:00:00.000,1.07582,1.07737,1.07574,1.07721,5538.5601
29.03.2017 20:00:00.000,1.07720,1.07724,1.07613,1.07663,3933.49
29.03.2017 21:00:00.000,1.07663,1.07709,1.07643,1.07677,3189.3799
29.03.2017 22:00:00.000,1.07678,1.07688,1.07641,1.07657,1911.5601
29.03.2017 23:00:00.000,1.07650,1.07650,1.07579,1.07588,1924.48
30.03.2017 00:00:00.000,1.07588,1.07601,1.07504,1.07516,5670.7002
30.03.2017 01:00:00.000,1.07517,1.07578,1.07505,1.07528,4852.29
30.03.2017 02:00:00.000,1.07527,1.07542,1.07418,1.07460,5186.4399
30.03.2017 03:00:00.000,1.07462,1.07524,1.07454,1.07519,3574.1299
30.03.2017 04:00:00.000,1.07519,1.07548,1.07512,1.07537,2989.0601
30.03.2017 05:00:00.000,1.07537,1.07566,1.07507,1.07554,4060.5801
30.03.2017 06:00:00.000,1.07553,1.07683,1.07533,1.07624,7440.1299
30.03.2017 07:00:00.000,1.07622,1.07633,1.07355,1.07371,10895.1104
30.03.2017 08:00:00.000,1.07374,1.07409,1.07310,1.07334,9216.7998
30.03.2017 09:00:00.000,1.07334,1.07426,1.07310,1.07378,8877.4004
30.03.2017 10:00:00.000,1.07379,1.07445,1.07334,1.07398,7046.1001
30.03.2017 11:00:00.000,1.07399,1.07474,1.07373,1.07374,7351.02
30.03.2017 12:00:00.000,1.07371,1.07444,1.07211,1.07217,10189.4697
30.03.2017 13:00:00.000,1.07219,1.07535,1.07219,1.07340,16015.1299
30.03.2017 14:00:00.000,1.07342,1.07391,1.07268,1.07342,10398.1201
30.03.2017 15:00:00.000,1.07343,1.07385,1.07236,1.07261,8555.04
30.03.2017 16:00:00.000,1.07262,1.07278,1.07026,1.07041,6759.77
30.03.2017 17:00:00.000,1.07039,1.07041,1.06850,1.06935,12244.7002
30.03.2017 18:00:00.000,1.06936,1.06942,1.06845,1.06903,5557.6099
30.03.2017 19:00:00.000,1.06902,1.06912,1.06804,1.06804,7675.5898
30.03.2017 20:00:00.000,1.06803,1.06845,1.06724,1.06752,5216.3999
30.03.2017 21:00:00.000,1.06752,1.06844,1.06745,1.06819,2083.6599
30.03.2017 22:00:00.000,1.06822,1.06861,1.06799,1.06846,2062.1799
30.03.2017 23:00:00.000,1.06847,1.06883,1.06840,1.06879,2796.0701
31.03.2017 00:00:00.000,1.06881,1.06890,1.06776,1.06824,7290.7798
31.03.2017 01:00:00.000,1.06825,1.06851,1.06793,1.06810,5953.9902
31.03.2017 02:00:00.000,1.06811,1.06833,1.06779,1.06798,4995.4302
31.03.2017 03:00:00.000,1.06799,1.06825,1.06746,1.06758,4465.96
31.03.2017 04:00:00.000,1.06760,1.06777,1.06733,1.06756,5111.52
31.03.2017 05:00:00.000,1.06756,1.06791,1.06734,1.06783,5991.7202
31.03.2017 06:00:00.000,1.06782,1.06862,1.06762,1.06834,8996.4004
31.03.2017 07:00:00.000,1.06835,1.06929,1.06747,1.06917,10467.1699
31.03.2017 08:00:00.000,1.06916,1.06977,1.06894,1.06949,9689.1699
31.03.2017 09:00:00.000,1.06951,1.06952,1.06703,1.06713,10745.4297
31.03.2017 10:00:00.000,1.06709,1.06821,1.06709,1.06813,8735.3203
31.03.2017 11:00:00.000,1.06814,1.06912,1.06788,1.06858,8059.1699
31.03.2017 12:00:00.000,1.06859,1.06931,1.06740,1.06782,11572.5801
31.03.2017 13:00:00.000,1.06781,1.06945,1.06739,1.06842,13000.7305
31.03.2017 14:00:00.000,1.06843,1.06971,1.06719,1.06942,15632.0596
31.03.2017 15:00:00.000,1.06943,1.07020,1.06890,1.06974,13788.8301
31.03.2017 16:00:00.000,1.06971,1.07008,1.06912,1.06975,7386.7998
31.03.2017 17:00:00.000,1.06977,1.06980,1.06834,1.06840,6931.98
31.03.2017 18:00:00.000,1.06840,1.06905,1.06764,1.06834,7269.1499
31.03.2017 19:00:00.000,1.06831,1.06855,1.06647,1.06697,8675.0498
31.03.2017 20:00:00.000,1.06698,1.06722,1.06522,1.06561,10506.6797
31.03.2017 21:00:00.000,1.06561,1.06561,1.06561,1.06561,0
31.03.2017 22:00:00.000,1.06561,1.06561,1.06561,1.06561,0
31.03.2017 23:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 00:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 01:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 02:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 03:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 04:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 05:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 06:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 07:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 08:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 09:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 10:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 11:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 12:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 13:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 14:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 15:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 16:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 17:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 18:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 19:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 20:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 21:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 22:00:00.000,1.06561,1.06561,1.06561,1.06561,0
01.04.2017 23:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 00:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 01:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 02:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 03:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 04:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 05:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 06:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 07:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 08:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 09:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 10:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 11:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 12:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 13:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 14:00:00.000,1.06561,1.06561,1.06561,1.06561,0
02.04.2017 15:00:00.000,1.06561,1.06561,1.06561,1.06561,0
